CmdNumber,Timestamp,LLActionType,InstanceName,CommandType,TargetPosition,EndEffector,Velocity,Acceleration,Pose,Joints,Success,ExecTimeMs,PlanTimeMs,TotalTimeMs,GapFromPrevMs,PlanningInGapMs,BTOverheadMs,ParentMLAction,Error
857,2026-05-04 17:00:35.223,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick80_robot1_finallocstick80_rpmanipulate_cube16_stick77_gripper1_layer18_layer19,movej,rpmanipulate,,0.30,0.30,"0.133776;0.348742;0.490041;0.000000;-3.141590;0.000000","1.656148;-0.959557;-2.051016;-1.701770;1.553554;1.650556",True,19152.76,0.00,21184.05,171.96,0.00,171.96,,
858,2026-05-04 17:00:58.614,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup89,movej,rppickup,,0.30,0.30,"0.607360;-0.274802;0.339901;0.000000;-3.141590;0.000000","-0.128900;-1.540886;-1.932730;-1.238644;1.554514;1.433690",True,15200.54,0.00,17242.37,2207.36,0.00,2207.36,,
859,2026-05-04 17:01:16.160,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_cube17_initloccube17_robot1_gripper1_rppickup,movel,initloccube17,,0.30,0.30,"0.607370;-0.274820;-0.009000;0.000000;-3.141590;0.000000","",True,6276.45,0.00,8317.86,302.99,0.00,302.99,,
860,2026-05-04 17:01:24.621,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_cube17_initloccube17_robot1_gripper1_rppickup,close_gripper,,,0.50,1.00,"","",True,19.67,0.00,2036.35,143.49,0.00,143.49,,
861,2026-05-04 17:01:26.801,MoveToLL,MoveToLL_moveToRetract_PickUpML_cube17_initloccube17_robot1_gripper1_rppickup,movel,rppickup,,0.30,0.30,"0.607360;-0.274802;0.339901;0.000000;-3.141590;0.000000","-0.128900;-1.540886;-1.932730;-1.238644;1.554514;1.433690",True,5934.48,0.00,7958.09,144.16,0.00,144.16,,
862,2026-05-04 17:01:37.042,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup99,movej,rpmanipulate,,0.30,0.30,"0.133776;0.348742;0.490041;0.000000;-3.141590;0.000000","1.656148;-0.959557;-2.051016;-1.701770;1.553554;1.650556",True,15128.02,0.00,17169.18,2282.35,0.00,2282.35,,
863,2026-05-04 17:01:54.510,MoveToLL,MoveToLL_moveToObjPosition_StackML_cube17_stick80_robot1_gripper1_finalloccube17_rpmanipulate,planned,finalloccube17,,0.30,0.30,"0.328327;0.900810;0.323500;3.034545;0.813104;0.000000","",True,18306.26,0.00,20328.56,298.66,0.00,298.66,,
864,2026-05-04 17:02:14.985,MoveToLL,MoveToLL_moveToRobotPosition_StackML_cube17_stick80_robot1_gripper1_finalloccube17_rpmanipulate,movej,rpmanipulate,,0.30,0.30,"0.133776;0.348742;0.490041;0.000000;-3.141590;0.000000","1.656148;-0.959557;-2.051016;-1.701770;1.553554;1.650556",True,10757.09,0.00,12786.11,146.77,0.00,146.77,,
865,2026-05-04 17:02:29.866,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup90,movej,rppickup,,0.30,0.30,"0.607360;-0.274802;0.339901;0.000000;-3.141590;0.000000","-0.128900;-1.540886;-1.932730;-1.238644;1.554514;1.433690",True,15264.72,0.00,17292.11,2095.25,0.00,2095.25,,
866,2026-05-04 17:02:47.470,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick82_initlocstick82_robot1_gripper1_rppickup,movel,initlocstick82,,0.30,0.30,"0.607370;-0.274820;-0.006000;0.000000;-3.141590;0.000000","",True,6289.84,0.00,8310.04,311.93,0.00,311.93,,
867,2026-05-04 17:02:55.924,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick82_initlocstick82_robot1_gripper1_rppickup,close_gripper,,,0.50,1.00,"","",True,18.61,0.00,2053.25,143.84,0.00,143.84,,
868,2026-05-04 17:02:58.120,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick82_initlocstick82_robot1_gripper1_rppickup,movel,rppickup,,0.30,0.30,"0.607360;-0.274802;0.339901;0.000000;-3.141590;0.000000","-0.128900;-1.540886;-1.932730;-1.238644;1.554514;1.433690",True,5935.79,0.00,7963.01,142.61,0.00,142.61,,
869,2026-05-04 17:03:08.353,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup100,movej,rpmanipulate,,0.30,0.30,"0.133776;0.348742;0.490041;0.000000;-3.141590;0.000000","1.656148;-0.959557;-2.051016;-1.701770;1.553554;1.650556",True,15160.47,0.00,17181.98,2269.53,0.00,2269.53,,
870,2026-05-04 17:03:25.824,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick82_robot1_finallocstick82_rpmanipulate_stick79_stick78_gripper1_layer18_layer19,planned,finallocstick82,,0.30,0.30,"0.041685;0.749288;0.305000;3.034545;0.813104;0.000000","",True,14285.40,0.00,16334.00,289.63,0.00,289.63,,
871,2026-05-04 17:03:42.303,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick82_robot1_finallocstick82_rpmanipulate_stick79_stick78_gripper1_layer18_layer19,movej,rpmanipulate,,0.30,0.30,"0.133776;0.348742;0.490041;0.000000;-3.141590;0.000000","1.656148;-0.959557;-2.051016;-1.701770;1.553554;1.650556",True,11461.84,0.00,13486.85,144.91,0.00,144.91,,
872,2026-05-04 17:03:58.089,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup91,movej,rppickup,,0.30,0.30,"0.607360;-0.274802;0.339901;0.000000;-3.141590;0.000000","-0.128900;-1.540886;-1.932730;-1.238644;1.554514;1.433690",True,15117.57,0.00,17149.63,2298.72,0.00,2298.72,,
873,2026-05-04 17:04:15.521,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick83_initlocstick83_robot1_gripper1_rppickup,movel,initlocstick83,,0.30,0.30,"0.607370;-0.274820;-0.006000;0.000000;-3.141590;0.000000","",True,6308.75,0.00,8339.01,282.23,0.00,282.23,,
874,2026-05-04 17:04:24.010,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick83_initlocstick83_robot1_gripper1_rppickup,close_gripper,,,0.50,1.00,"","",True,14.12,0.00,2043.34,150.45,0.00,150.45,,
875,2026-05-04 17:04:26.201,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick83_initlocstick83_robot1_gripper1_rppickup,movel,rppickup,,0.30,0.30,"0.607360;-0.274802;0.339901;0.000000;-3.141590;0.000000","-0.128900;-1.540886;-1.932730;-1.238644;1.554514;1.433690",True,5937.89,0.00,7961.38,148.06,0.00,148.06,,
876,2026-05-04 17:04:36.332,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup101,movej,rpmanipulate,,0.30,0.30,"0.133776;0.348742;0.490041;0.000000;-3.141590;0.000000","1.656148;-0.959557;-2.051016;-1.701770;1.553554;1.650556",True,15253.46,0.00,17278.28,2169.51,0.00,2169.51,,
877,2026-05-04 17:04:53.899,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick83_robot1_finallocstick83_rpmanipulate_stick80_stick81_gripper1_layer19_layer20,planned,finallocstick83,,0.30,0.30,"0.336903;0.782924;0.323500;-0.464357;-3.107085;0.000000","",True,18309.01,0.00,20339.90,288.49,0.00,288.49,,
878,2026-05-04 17:05:14.377,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick83_robot1_finallocstick83_rpmanipulate_stick80_stick81_gripper1_layer19_layer20,movej,rpmanipulate,,0.30,0.30,"0.133776;0.348742;0.490041;0.000000;-3.141590;0.000000","1.656148;-0.959557;-2.051016;-1.701770;1.553554;1.650556",True,14281.58,0.00,16306.20,137.91,0.00,137.91,,
879,2026-05-04 17:05:32.863,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup92,movej,rppickup,,0.30,0.30,"0.607360;-0.274802;0.339901;0.000000;-3.141590;0.000000","-0.128900;-1.540886;-1.932730;-1.238644;1.554514;1.433690",True,15214.82,0.00,17269.79,2179.60,0.00,2179.60,,
880,2026-05-04 17:05:50.447,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick84_initlocstick84_robot1_gripper1_rppickup,movel,initlocstick84,,0.30,0.30,"0.607370;-0.274820;-0.006000;0.000000;-3.141590;0.000000","",True,6254.24,0.00,8308.26,314.20,0.00,314.20,,
881,2026-05-04 17:05:58.903,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick84_initlocstick84_robot1_gripper1_rppickup,close_gripper,,,0.50,1.00,"","",True,0.82,0.00,2037.70,147.63,0.00,147.63,,
882,2026-05-04 17:06:01.079,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick84_initlocstick84_robot1_gripper1_rppickup,movel,rppickup,,0.30,0.30,"0.607360;-0.274802;0.339901;0.000000;-3.141590;0.000000","-0.128900;-1.540886;-1.932730;-1.238644;1.554514;1.433690",True,5934.42,0.00,7985.60,138.32,0.00,138.32,,
883,2026-05-04 17:06:11.387,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup102,movej,rpmanipulate,,0.30,0.30,"0.133776;0.348742;0.490041;0.000000;-3.141590;0.000000","1.656148;-0.959557;-2.051016;-1.701770;1.553554;1.650556",True,15092.15,0.00,17124.68,2323.03,0.00,2323.03,,
884,2026-05-04 17:06:28.841,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick84_robot1_finallocstick84_rpmanipulate_stick82_stick81_gripper1_layer19_layer20,planned,finallocstick84,,0.30,0.30,"0.134617;0.675367;0.322500;2.525391;1.868691;0.000000","",True,15033.99,0.00,17095.59,328.97,0.00,328.97,,
885,2026-05-04 17:06:46.077,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick84_robot1_finallocstick84_rpmanipulate_stick82_stick81_gripper1_layer19_layer20,movej,rpmanipulate,,0.30,0.30,"0.133776;0.348742;0.490041;0.000000;-3.141590;0.000000","1.656148;-0.959557;-2.051016;-1.701770;1.553554;1.650556",True,7959.76,0.00,9984.48,140.76,0.00,140.76,,
886,2026-05-04 17:06:58.356,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rptoolchange_dup23,movej,rptoolchange,,0.30,0.30,"-0.276143;0.385864;0.086921;-3.141491;-0.002589;-0.000081","2.086106;-1.186673;-2.396030;-1.129490;1.555172;0.503193",True,10911.61,0.00,12940.68,2294.66,0.00,2294.66,,
887,2026-05-04 17:07:11.584,DeequipToolLL,DeequipToolLL_deequipTool_DeequipML_robot1_gripper1_equiplocgripper_rptoolchange_dup12,play_program,,,0.50,1.00,"","",True,21187.82,0.00,23242.28,287.24,0.00,287.24,,
888,2026-05-04 17:07:35.107,EquipToolLL,EquipToolLL_equipTool_EquipeML_robot1_staplergun1_rptoolchange_equiplocstapler_dup12,play_program,,,0.50,1.00,"","",True,10296.73,0.00,12330.07,280.38,0.00,280.38,,
889,2026-05-04 17:07:49.920,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rptoolchange_rpmanipulate_dup12,movej,rpmanipulate,,0.30,0.30,"0.133776;0.348742;0.490041;0.000000;-3.141590;0.000000","1.656148;-0.959557;-2.051016;-1.701770;1.553554;1.650556",True,10968.83,0.00,13001.25,2482.41,0.00,2482.41,,
890,2026-05-04 17:08:03.223,NailingLL,NailingLL_nailStep_NailingML_cube17_stick80_robot1_staplergun1_rpmanipulate,planned,unknown,nailgun,0.30,0.30,"0.328327;0.900810;0.343550;0.000000;0.000000;0.000000","",True,26288.78,0.00,28335.72,302.33,0.00,302.33,,
891,2026-05-04 17:08:33.723,NailingLL,NailingLL_nailStep_NailingML_stick83_stick80_robot1_staplergun1_rpmanipulate,planned,unknown,nailgun,0.30,0.30,"0.357497;0.850286;0.343575;0.000000;0.000000;0.000000","",True,8518.50,0.00,10552.18,2163.77,0.00,2163.77,,
892,2026-05-04 17:08:46.471,NailingLL,NailingLL_nailStep_NailingML_stick83_stick81_robot1_staplergun1_rpmanipulate,planned,unknown,nailgun,0.30,0.30,"0.324350;0.717043;0.343050;0.000000;0.000000;0.000000","",True,10869.70,0.00,12920.36,2196.00,0.00,2196.00,,
893,2026-05-04 17:09:01.470,NailingLL,NailingLL_nailStep_NailingML_stick84_stick81_robot1_staplergun1_rpmanipulate,planned,unknown,nailgun,0.30,0.30,"0.201979;0.654773;0.342575;0.000000;0.000000;0.000000","",True,9404.27,0.00,11438.26,2078.76,0.00,2078.76,,
894,2026-05-04 17:09:15.143,NailingLL,NailingLL_nailStep_NailingML_stick84_stick82_robot1_staplergun1_rpmanipulate,planned,unknown,nailgun,0.30,0.30,"0.073592;0.694024;0.342550;0.000000;0.000000;0.000000","",True,8438.51,0.00,10483.76,2234.95,0.00,2234.95,,
895,2026-05-04 17:09:32.108,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rptoolchange_dup24,movej,rptoolchange,,0.30,0.30,"-0.276143;0.385864;0.086921;-3.141491;-0.002589;-0.000081","2.086106;-1.186673;-2.396030;-1.129490;1.555172;0.503193",True,12225.31,0.00,14260.83,6480.77,0.00,6480.77,,
896,2026-05-04 17:09:46.399,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rptoolchange_dup25,movej,rptoolchange,,0.30,0.30,"-0.276143;0.385864;0.086921;-3.141491;-0.002589;-0.000081","2.086106;-1.186673;-2.396030;-1.129490;1.555172;0.503193",True,1621.97,0.00,3682.75,30.64,0.00,30.64,,
897,2026-05-04 17:09:50.392,DeequipToolLL,DeequipToolLL_deequipTool_DeequipML_robot1_staplergun1_equiplocstapler_rptoolchange_dup12,play_program,,,0.50,1.00,"","",True,7268.11,0.00,9311.22,309.83,0.00,309.83,,
898,2026-05-04 17:09:59.741,DeequipToolLL,DeequipToolLL_deequipTool_DeequipML_robot1_staplergun1_equiplocstapler_rptoolchange_dup13,play_program,,,0.50,1.00,"","",True,8335.03,0.00,10368.22,37.99,0.00,37.99,,
899,2026-05-04 17:10:10.427,EquipToolLL,EquipToolLL_equipTool_EquipeML_robot1_gripper1_rptoolchange_equiplocgripper_dup12,play_program,,,0.50,1.00,"","",False,0.00,0.00,3274.66,318.21,0.00,318.21,,HTTP InternalServerError: INTERNAL SERVER ERROR - {   "error": "Failed to execute: play";   "executionTimeSeconds": 1.211888074874878;   "programName": "equipdemo.urp";   "success": false } 
900,2026-05-04 17:10:13.729,EquipToolLL,EquipToolLL_equipTool_EquipeML_robot1_gripper1_rptoolchange_equiplocgripper_dup13,play_program,,,0.50,1.00,"","",False,0.00,0.00,3236.23,27.46,0.00,27.46,,HTTP InternalServerError: INTERNAL SERVER ERROR - {   "error": "Failed to execute: play";   "executionTimeSeconds": 1.1919403076171875;   "programName": "equipdemo.urp";   "success": false } 
901,2026-05-04 17:23:46.939,EquipToolLL,EquipToolLL_equipTool_EquipeML_robot1_gripper1_rptoolchange_equiplocgripper_dup12,play_program,,,0.50,1.00,"","",True,21159.05,0.00,23194.39,809973.13,0.00,809973.13,,
902,2026-05-04 17:24:10.162,EquipToolLL,EquipToolLL_equipTool_EquipeML_robot1_gripper1_rptoolchange_equiplocgripper_dup13,play_program,,,0.50,1.00,"","",True,7178.77,0.00,9204.50,28.95,0.00,28.95,,
903,2026-05-04 17:24:21.017,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rptoolchange_rppickup_dup13,movej,rppickup,,0.30,0.30,"0.607360;-0.274802;0.339901;0.000000;-3.141590;0.000000","-0.128900;-1.540886;-1.932730;-1.238644;1.554514;1.433690",False,0.00,0.00,2575.53,1650.14,0.00,1650.14,,HTTP InternalServerError: INTERNAL SERVER ERROR - {   "error": "Protective stop detected during motion";   "executionTimeSeconds": 0;   "success": false } 
904,2026-05-04 17:24:24.990,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rptoolchange_rppickup_dup14,movej,rppickup,,0.30,0.30,"0.607360;-0.274802;0.339901;0.000000;-3.141590;0.000000","-0.128900;-1.540886;-1.932730;-1.238644;1.554514;1.433690",False,0.00,0.00,3186.69,1397.23,0.00,1397.23,,HTTP InternalServerError: INTERNAL SERVER ERROR - {   "error": "Protective stop detected during motion";   "executionTimeSeconds": 0;   "success": false } 
905,2026-05-04 17:34:48.950,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick87_initlocstick87_robot1_gripper1_rppickup_dup2,movel,initlocstick87,,0.30,0.30,"0.607370;-0.274820;-0.006000;0.000000;-3.141590;0.000000","",False,0.00,0.00,5756.94,620773.41,0.00,620773.41,,HTTP InternalServerError: INTERNAL SERVER ERROR - {   "error": "Protective stop detected during motion";   "executionTimeSeconds": 0;   "success": false } 
906,2026-05-04 17:34:54.853,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick85_initlocstick85_robot1_gripper1_rppickup,movel,initlocstick85,,0.30,0.30,"0.607370;-0.274820;-0.009000;0.000000;-3.141590;0.000000","",False,0.00,0.00,2947.01,146.76,0.00,146.76,,HTTP InternalServerError: INTERNAL SERVER ERROR - {   "error": "Protective stop detected during motion";   "executionTimeSeconds": 0;   "success": false } 
907,2026-05-04 17:34:57.830,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick87_initlocstick87_robot1_gripper1_rppickup_dup2,movel,initlocstick87,,0.30,0.30,"0.607370;-0.274820;-0.006000;0.000000;-3.141590;0.000000","",False,0.00,0.00,2976.26,29.98,0.00,29.98,,HTTP InternalServerError: INTERNAL SERVER ERROR - {   "error": "Protective stop detected during motion";   "executionTimeSeconds": 0;   "success": false } 
908,2026-05-04 17:35:00.943,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick85_initlocstick85_robot1_gripper1_rppickup,movel,initlocstick85,,0.30,0.30,"0.607370;-0.274820;-0.009000;0.000000;-3.141590;0.000000","",False,0.00,0.00,2943.48,136.42,0.00,136.42,,HTTP InternalServerError: INTERNAL SERVER ERROR - {   "error": "Protective stop detected during motion";   "executionTimeSeconds": 0;   "success": false } 
909,2026-05-04 17:35:03.919,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick87_initlocstick87_robot1_gripper1_rppickup_dup2,movel,initlocstick87,,0.30,0.30,"0.607370;-0.274820;-0.006000;0.000000;-3.141590;0.000000","",False,0.00,0.00,2973.69,32.16,0.00,32.16,,HTTP InternalServerError: INTERNAL SERVER ERROR - {   "error": "Protective stop detected during motion";   "executionTimeSeconds": 0;   "success": false } 
910,2026-05-04 17:35:38.636,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick85_initlocstick85_robot1_gripper1_rppickup,movel,initlocstick85,,0.30,0.30,"0.607370;-0.274820;-0.009000;0.000000;-3.141590;0.000000","",True,1567.36,0.00,3602.00,31743.67,0.00,31743.67,,
911,2026-05-04 17:35:42.264,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick87_initlocstick87_robot1_gripper1_rppickup_dup2,movel,initlocstick87,,0.30,0.30,"0.607370;-0.274820;-0.006000;0.000000;-3.141590;0.000000","",True,8982.42,0.00,11002.15,26.07,0.00,26.07,,
912,2026-05-04 17:35:53.406,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick85_initlocstick85_robot1_gripper1_rppickup,close_gripper,,,0.50,1.00,"","",True,9.19,0.00,2045.53,139.66,0.00,139.66,,
913,2026-05-04 17:35:55.481,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick87_initlocstick87_robot1_gripper1_rppickup_dup2,close_gripper,,,0.50,1.00,"","",True,1.29,0.00,2029.62,29.17,0.00,29.17,,
914,2026-05-04 17:35:57.661,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick85_initlocstick85_robot1_gripper1_rppickup,movel,rppickup,,0.30,0.30,"0.607360;-0.274802;0.339901;0.000000;-3.141590;0.000000","-0.128900;-1.540886;-1.932730;-1.238644;1.554514;1.433690",True,6156.89,0.00,8183.94,150.35,0.00,150.35,,
915,2026-05-04 17:36:05.873,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick87_initlocstick87_robot1_gripper1_rppickup_dup2,movel,rppickup,,0.30,0.30,"0.607360;-0.274802;0.339901;0.000000;-3.141590;0.000000","-0.128900;-1.540886;-1.932730;-1.238644;1.554514;1.433690",True,1656.88,0.00,3679.45,28.86,0.00,28.86,,
916,2026-05-04 17:36:12.377,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup103,movej,rpmanipulate,,0.30,0.30,"0.133776;0.348742;0.490041;0.000000;-3.141590;0.000000","1.656148;-0.959557;-2.051016;-1.701770;1.553554;1.650556",True,15279.95,0.00,17325.57,2824.64,0.00,2824.64,,
917,2026-05-04 17:36:30.042,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick85_robot1_finallocstick85_rpmanipulate_stick83_cube17_gripper1_layer20_layer21,planned,finallocstick85,,0.30,0.30,"0.348408;0.858612;0.341000;0.706705;-3.061074;0.000000","",True,22232.25,0.00,24292.16,339.44,0.00,339.44,,
918,2026-05-04 17:36:54.509,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick85_robot1_finallocstick85_rpmanipulate_stick83_cube17_gripper1_layer20_layer21,movej,rpmanipulate,,0.30,0.30,"0.133776;0.348742;0.490041;0.000000;-3.141590;0.000000","1.656148;-0.959557;-2.051016;-1.701770;1.553554;1.650556",True,19153.75,0.00,21181.55,174.05,0.00,174.05,,
919,2026-05-04 17:37:17.315,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup93,movej,rppickup,,0.30,0.30,"0.607360;-0.274802;0.339901;0.000000;-3.141590;0.000000","-0.128900;-1.540886;-1.932730;-1.238644;1.554514;1.433690",True,14980.18,0.00,17020.72,1624.57,0.00,1624.57,,
920,2026-05-04 17:37:35.810,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup94,movej,rppickup,,0.30,0.30,"0.607360;-0.274802;0.339901;0.000000;-3.141590;0.000000","-0.128900;-1.540886;-1.932730;-1.238644;1.554514;1.433690",True,1795.08,0.00,3835.59,1474.33,0.00,1474.33,,
921,2026-05-04 17:37:39.866,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick86_initlocstick86_robot1_gripper1_rppickup,movel,initlocstick86,,0.30,0.30,"0.607370;-0.274820;-0.006000;0.000000;-3.141590;0.000000","",True,6368.71,0.00,8406.83,220.60,0.00,220.60,,
922,2026-05-04 17:37:48.425,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick86_initlocstick86_robot1_gripper1_rppickup_dup2,movel,initlocstick86,,0.30,0.30,"0.607370;-0.274820;-0.006000;0.000000;-3.141590;0.000000","",True,1509.31,0.00,3553.29,152.20,0.00,152.20,,
923,2026-05-04 17:37:52.008,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick86_initlocstick86_robot1_gripper1_rppickup,close_gripper,,,0.50,1.00,"","",True,13.36,0.00,2040.93,29.75,0.00,29.75,,
924,2026-05-04 17:37:54.196,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick86_initlocstick86_robot1_gripper1_rppickup_dup2,close_gripper,,,0.50,1.00,"","",True,13.79,0.00,2054.58,146.71,0.00,146.71,,
925,2026-05-04 17:37:56.269,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick86_initlocstick86_robot1_gripper1_rppickup,movel,rppickup,,0.30,0.30,"0.607360;-0.274802;0.339901;0.000000;-3.141590;0.000000","-0.128900;-1.540886;-1.932730;-1.238644;1.554514;1.433690",True,6147.22,0.00,8190.25,18.31,0.00,18.31,,
926,2026-05-04 17:38:04.603,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick86_initlocstick86_robot1_gripper1_rppickup_dup2,movel,rppickup,,0.30,0.30,"0.607360;-0.274802;0.339901;0.000000;-3.141590;0.000000","-0.128900;-1.540886;-1.932730;-1.238644;1.554514;1.433690",True,1626.14,0.00,3642.50,144.07,0.00,144.07,,
927,2026-05-04 17:38:11.748,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup104,movej,rpmanipulate,,0.30,0.30,"0.133776;0.348742;0.490041;0.000000;-3.141590;0.000000","1.656148;-0.959557;-2.051016;-1.701770;1.553554;1.650556",True,15430.04,0.00,17450.87,3502.77,0.00,3502.77,,
928,2026-05-04 17:38:29.533,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick86_robot1_finallocstick86_rpmanipulate_stick84_stick83_gripper1_layer20_layer21,planned,finallocstick86,,0.30,0.30,"0.252997;0.684684;0.340000;-1.664790;-2.664222;0.000000","",True,15837.46,0.00,17889.21,334.30,0.00,334.30,,
929,2026-05-04 17:38:47.570,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick86_robot1_finallocstick86_rpmanipulate_stick84_stick83_gripper1_layer20_layer21,movej,rpmanipulate,,0.30,0.30,"0.133776;0.348742;0.490041;0.000000;-3.141590;0.000000","1.656148;-0.959557;-2.051016;-1.701770;1.553554;1.650556",True,8636.50,0.00,10683.08,147.31,0.00,147.31,,
930,2026-05-04 17:38:58.637,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup95,movej,rppickup,,0.30,0.30,"0.607360;-0.274802;0.339901;0.000000;-3.141590;0.000000","-0.128900;-1.540886;-1.932730;-1.238644;1.554514;1.433690",True,15328.67,0.00,17361.05,384.20,0.00,384.20,,
